Automobile ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Weight Class ID,Category ID,Model,Model Year,City Range,Highway Range,City Fuel Economy,City Fuel Economy Units,Highway Fuel Economy,Highway Fuel Economy Units,City Gas Fuel Economy,Highway Gas Fuel Economy,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Battery Type,Battery Voltage Amps,110v Charge Time,220v Charge Time,Warranty Info,Ordering Info,Description,Comments,Manufacturer,Manufacturer URL,Fuel Code,Fuel,Category,Fuel Configuration Name
11106,37,3,219,"",9,Transit Connect,2014,"","","",NULL,"",NULL,"","",Auto,"",2.5L,4,2.5L I4,"","","","","","",CNG/LPG capable with factory installed engine prep pack.,"",Ford,http://www.fordvehicles.com,CNG_GSLN,CNG - Bi-fuel,Van,Dual/Bi-Fueled
11252,39,3,219,"",9,Transit Connect,2014,"","","",NULL,"",NULL,"","",Auto,"",2.5L,4,2.5L I4,"","","","","","",LPG/CNG capable with factory installed engine prep pack.,"",Ford,http://www.fordvehicles.com,LPG_GSLN,Propane - Bi-fuel,Van,Dual/Bi-Fueled
11181,11,5,213,"",9,"Savana 1500, 2WD/AWD",2014,"","",10.0,mpg,13.0,mpg,13.0,18.0,Auto,"",5.3L,8,5.3L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
11183,11,5,213,"",9,"Savana 2500, 2WD",2014,"","",8.0,mpg,11.0,mpg,11.0,16.0,Auto,"",6.0L,8,6.0L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
11093,35,3,213,"",9,"Savana 2500/3500, 2WD",2014,"","","",NULL,"",NULL,"","",Auto,"",6.6L,8,6.6L V8 diesel,"","","","","","","","",GMC,http://www.gmc.com,BD,Biodiesel (B20),Van,Dual/Bi-Fueled
11102,3,1,213,"",9,"Savana 2500/3500, 2WD",2014,"","","",NULL,"",NULL,"","",Auto,"",6.0L,8,6.0L V8,"","","","","","","","",GMC,http://www.gmc.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
11184,11,5,213,"",9,"Savana 3500, 2WD",2014,"","",8.0,mpg,11.0,mpg,11.0,16.0,Auto,"",6.0L,8,6.0L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
11101,3,1,213,"",9,Savana 3500/4500 Cutaway,2014,"","","",NULL,"",NULL,"","",Auto,"",6.0L,8,6.0L V8,"","","","","","","","",GMC,http://www.gmc.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
11247,55,1,213,"",9,"Savana, Cutaway 4500",2014,"","","",NULL,"",NULL,"","",Auto,"",6.0L,8,6.0L V8,"","","","","","","","",GMC,http://www.gmc.com,LPG,Propane,Van,Dedicated
11185,11,5,213,"",25,"Sierra 1500, 2WD/4WD",2014,"","",12.0,mpg,17.0,mpg,16.0,23.0,Auto,"",5.3L,8,5.3L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11186,11,5,213,"",25,"Sierra 1500, 2WD/4WD",2014,"","",12.0,mpg,16.0,mpg,18.0,24.0,Auto,"",4.3L,6,4.3L V6,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11092,35,3,213,"",25,"Sierra 2500/3500 HD, 2WD/4WD",2014,"","","",NULL,"",NULL,"","",Auto,"",6.6L,8,6.6L V8 diesel,"","","","","","","","",GMC,http://www.gmc.com,BD,Biodiesel (B20),Truck,Dual/Bi-Fueled
11098,37,3,213,"",25,Sierra 2500 HD,2014,"","","",NULL,"",NULL,"","",Auto,"",6.0L,8,6.0L V8,"","","","","","","","",GMC,http://www.gmc.com,CNG_GSLN,CNG - Bi-fuel,Truck,Dual/Bi-Fueled
11091,35,3,213,"",25,"Sierra Denali 2500/3500 HD, 2WD/4WD",2014,"","","",NULL,"",NULL,"","",Auto,"",6.6L,8,6.6L V8 diesel,"","","","","","","","",GMC,http://www.gmc.com,BD,Biodiesel (B20),Truck,Dual/Bi-Fueled
11182,11,5,213,"",29,"Terrain, AWD",2014,"","",15.0,mpg,22.0,mpg,22.0,32.0,Auto,"",2.4L,4,2.4L I4,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11175,11,5,213,"",29,"Terrain, FWD/AWD",2014,"","",13.0,mpg,22.0,mpg,17.0,24.0,Auto,"",3.6L,6,3.6L V6,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11177,11,5,213,"",29,"Yukon, 2WD",2014,"","",10.0,mpg,15.0,mpg,14.0,18.0,Auto,"",6.2L,8,6.2L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11178,11,5,213,"",29,"Yukon, 2WD/4WD",2014,"","",11.0,mpg,16.0,mpg,15.0,21.0,Auto,"",5.3L,8,5.3L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11176,11,5,213,"",29,"Yukon Denali, 4WD",2014,"","",10.0,mpg,14.0,mpg,13.0,18.0,Auto,"",6.2L,8,6.2L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11179,11,5,213,"",29,"Yukon XL, 2WD/4WD",2014,"","",10.0,mpg,15.0,mpg,14.0,18.0,Auto,"",6.2L,8,6.2L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11180,11,5,213,"",29,"Yukon XL, 2WD/4WD",2014,"","",11.0,mpg,16.0,mpg,15.0,21.0,Auto,"",5.3L,8,5.3L V8,"","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11221,45,9,209,"",27,Accord,2014,"","","",NULL,"",NULL,50.0,45.0,ECVT,"",2.0L,4,2.0L I4,"","","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11279,57,9,209,"",27,Accord Plug-in Hybrid,2014,"","",115.0,mpge,"","",47.0,46.0,ECVT,"",2.0L,"","2.0L I4, 124 kW electric motor","","","","","","","","",Honda,http://automobiles.honda.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11103,3,1,209,"",27,Civic,2014,"","","",NULL,"",NULL,"","",Auto,"",1.8L,4,1.8L I4,"","","","","","","","",Honda,http://automobiles.honda.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dedicated
11220,45,9,209,"",27,Civic Hybrid,2014,"","","",NULL,"",NULL,"","",ECVT,"",1.5L,4,1.5L I4,"","","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11116,9,7,209,"",27,Clarity,2014,"","",60.0,mpkg,60.0,mpkg,"","",Auto,"",100,"",100 kW PEM fuel cell,"","","","","","","","",Honda,http://automobiles.honda.com,H2,Hydrogen Fuel Cell,Sedan/Wagon,Fuel Cell
11219,45,9,209,"",27,CRZ,2014,"","","",NULL,"",NULL,36.0,39.0,ECVT,"",1.5L,4,1.5L I4,"","","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11264,41,1,209,"",27,Fit,2014,"","",132.0,mpge,105.0,mpge,"","",Auto,"",92,"",92 kW electric motor,"",20 kWh,"","","","","","",Honda,http://automobiles.honda.com,ELEC,Electric,Sedan/Wagon,Dedicated
11218,45,9,209,"",27,Insight,2014,"","","",NULL,"",NULL,41.0,44.0,ECVT,"",1.3L,4,1.3L I4,"","","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11222,45,9,351,"",27,Sonata,2014,"","","",NULL,"",NULL,36.0,40.0,Auto,"",2.4L,4,2.4L I4,"","","","","","","","",Hyundai,http://www.hyundaiusa.com/,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11225,45,9,359,"",27,"Q50 Hybrid, FWD/AWD",2014,"","","",NULL,"",NULL,29.0,36.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Infiniti,http://www.infinitiusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11226,45,9,359,"",27,"Q50S Hybrid, FWD/AWD",2014,"","","",NULL,"",NULL,28.0,34.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Infiniti,http://www.infinitiusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11224,45,9,359,"",27,Q70 Hybrid,2014,"","","",NULL,"",NULL,"","",Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Infiniti,http://www.infinitiusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11223,45,9,359,"",29,QX60 Hybrid,2014,"","","",NULL,"",NULL,26.0,28.0,Auto,"",2.5L,4,2.5L I4,"","","","","","","","",Infiniti,http://www.infinitiusa.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11192,11,5,385,"",27,XF FFV,2014,"","",11.0,mpg,17.0,mpg,15.0,23.0,Auto,"",5.0L,8,5.0L V8,"","","","","","","","",Jaguar,http://www.jaguarusa.com/index.html,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11191,11,5,385,"",27,XF FFV,2014,"","",19.0,mpg,19.0,mpg,17.0,28.0,Auto,"",3.0L,6,3.0L V6,"","","","","","","","",Jaguar,http://www.jaguarusa.com/index.html,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11188,11,5,385,"",27,XJ FFV,2014,"","",11.0,mpg,17.0,mpg,15.0,23.0,Auto,"",5.0L,8,5.0L V8,"","","","","","","","",Jaguar,http://www.jaguarusa.com/index.html,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11190,11,5,385,"",27,XJ FFV,2014,"","",12.0,mpg,19.0,mpg,18.0,27.0,Auto,"",3.0L,6,3.0L V6,"","","","","","","","",Jaguar,http://www.jaguarusa.com/index.html,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11189,11,5,385,"",27,XJL FFV,2014,"","",11.0,mpg,17.0,mpg,15.0,23.0,Auto,"",5.0L,8,5.0L V8,"","","","","","","","",Jaguar,http://www.jaguarusa.com/index.html,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11187,11,5,385,"",27,XJL FFV,2014,"","",11.0,mpg,19.0,mpg,17.0,27.0,Auto,"",3.0L,6,3.0L V6,"","","","","","","","",Jaguar,http://www.jaguarusa.com/index.html,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11193,11,5,275,"",29,"Grand Cherokee, 2WD/FWD",2014,"","",14.0,mpg,19.0,mpg,17.0,25.0,Auto,"",3.6L,6,3.6L V6,"","","","","","","","",Jeep,https://www.fleet.chrysler.com/fleetcda/fleetusa,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11227,45,9,361,"",27,Optima,2014,"","","",NULL,"",NULL,36.0,40.0,Auto,"",2.4L,4,2.4L I4,"","","","","","","","",Kia,http://www.kia.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11265,41,1,361,"",27,Soul,2014,"","","",NULL,"",NULL,"","",Auto,"",50,"",50 kW electric motor,"",16.4 kWh,"","","","","","",Kia,http://www.kia.com,ELEC,Electric,Sedan/Wagon,Dedicated
11197,11,5,387,"",29,Range Rover,2014,"","",9.0,mpg,14.0,mpg,14.0,19.0,Auto,"",5.0L,8,5.0L V8,"","","","","","","","",Land Rover,http://www.landrover.com/us/en/lr/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11196,11,5,387,"",29,Range Rover,2014,"","",12.0,mpg,16.0,mpg,17.0,23.0,Auto,"",3.0L,6,3.0L V6,"","","","","","","","",Land Rover,http://www.landrover.com/us/en/lr/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11195,11,5,387,"",29,Range Rover Sport,2014,"","",12.0,mpg,16.0,mpg,17.0,23.0,Auto,"",3.0L,6,3.0L V6,"","","","","","","","",Land Rover,http://www.landrover.com/us/en/lr/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11194,11,5,387,"",29,Range Rover Sport,2014,"","",9.0,mpg,14.0,mpg,14.0,19.0,Auto,"",5.0L,8,5.0L V8,"","","","","","","","",Land Rover,http://www.landrover.com/us/en/lr/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11232,45,9,243,"",27,CT 200h,2014,"","","",NULL,"",NULL,"","",ECVT,"",1.8L,4,1.8L I4,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11231,45,9,243,"",27,ES 300h,2014,"","","",NULL,"",NULL,40.0,39.0,Auto,"",2.5L,4,2.5L I4,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11228,45,9,243,"",27,GS 450h,2014,"","","",NULL,"",NULL,29.0,34.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11230,45,9,243,"",27,LS 600h L,2014,"","","",NULL,"",NULL,19.0,23.0,Auto,"",5.0L,8,5.0L V8,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11229,45,9,243,"",29,"RX 450h, FWD/AWD",2014,"","","",NULL,"",NULL,32.0,28.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Lexus,"",HYBR,Hybrid Electric,SUV,Hybrid Electric
11233,45,9,227,"",27,MKZ,2014,"","","",NULL,"",NULL,45.0,45.0,ECVT,"",2.0L,4,2.0L I4,"","","","","","","","",Lincoln,http://www.lincoln.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11198,11,5,227,"",29,"Navigator, 2WD/AWD",2014,"","",10.0,mpg,14.0,mpg,14.0,20.0,Auto,"",5.4L,8,5.4L V8,"","","","","","","","",Lincoln,http://www.lincoln.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11280,57,9,389,"",27,P1,2014,"","","",NULL,"",NULL,"","",Auto,"",3.8L,"","3.8L V8, 132 kW electric motor","","","","","","","","",McLaren,http://www.mclaren.com/,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11266,41,1,239,"",27,B-Class Electric,2014,"","","",NULL,"",NULL,"","",Auto,"",100,"",100 kW electric motor,"",28 kWh,"","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,ELEC,Electric,Sedan/Wagon,Dedicated
11118,9,7,239,"",27,B-Class F-CELL,2014,"","","",NULL,"",NULL,"","",Auto,"",100,"",100 kW  PEM Fuel Cell,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,H2,Hydrogen Fuel Cell,Sedan/Wagon,Fuel Cell
11201,11,5,239,"",27,C300 4Matic,2014,"","",14.0,mpg,20.0,mpg,20.0,27.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11202,11,5,239,"",27,"C350, Sedan/Coupe",2014,"","",15.0,mpg,21.0,mpg,20.0,29.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11203,11,5,239,"",27,"E350 4Matic, Sedan/Coupe",2014,"","",15.0,mpg,21.0,mpg,20.0,29.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11200,11,5,239,"",27,"E350, Sedan/Coupe",2014,"","",16.0,mpg,23.0,mpg,21.0,31.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
11234,45,9,239,"",27,E400 Hybrid,2014,"","","",NULL,"",NULL,24.0,30.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11199,11,5,239,"",29,ML350 4Matic,2014,"","",13.0,mpg,17.0,mpg,17.0,22.0,Auto,"",3.5L,6,3.5L V6,"","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11267,41,1,263,"",27,i-MiEV,2014,"","",126.0,mpge,99.0,mpge,"","",Auto,"",49,"",49 kW electric motor,"",16 kWh,"","","","","","",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,ELEC,Electric,Sedan/Wagon,Dedicated
11205,11,5,217,"",29,"Armada, 2WD/4WD",2014,"","",9.0,mpg,13.0,mpg,12.0,19.0,Auto,"",5.6L,8,5.6L V8,"","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11268,41,1,217,"",27,Leaf,2014,"","","",NULL,"",NULL,"","",Auto,"",80,"",80 kW electric motor,"",24 kWh,"","","","","","",Nissan,http://www.nissanusa.com,ELEC,Electric,Sedan/Wagon,Dedicated
11235,45,9,217,"",29,"Pathfinder Hybrid, 2WD/AWD",2014,"","","",NULL,"",NULL,25.0,28.0,Auto,"",2.5L,4,2.5L I4,"","","","","","","","",Nissan,http://www.nissanusa.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11204,11,5,217,"",25,"Titan, 2WD/4WD",2014,"","",9.0,mpg,13.0,mpg,13.0,18.0,Auto,"",5.6L,8,5.6L V8,"","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11236,45,9,391,"",29,Cayenne S Hybrid,2014,"","","",NULL,"",NULL,20.0,24.0,Auto,"",3.0L,6,3.0L V6,"","","","","","","","",Porsche,http://www.porsche.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11281,57,9,391,"",27,Panamera S E-Hybrid,2014,"","","",NULL,"",NULL,"","",Auto,"",3.0L,"","3.0L V6, 70 kW electric motor","","","","","","","","",Porsche,http://www.porsche.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11207,11,5,349,"",25,"1500, 2WD/4WD",2014,"","",12.0,mpg,17.0,mpg,17.0,25.0,Auto,"",3.6L,6,3.6L V6,"","","","","","","","",Ram,http://www.ramtrucks.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11099,37,3,349,"",25,2500,2014,"","","",NULL,"",NULL,"","",Auto,"",5.7L,8,5.7L V8,"","","","","","","","",Ram,http://www.ramtrucks.com,CNG_GSLN,CNG - Bi-fuel,Truck,Dual/Bi-Fueled
11095,35,3,349,"",25,2500/3500 HD,2014,"","","",NULL,"",NULL,"","",Auto,"",6.7L,6,6.7L I6 diesel,"","","","","","","","",Ram,http://www.ramtrucks.com,BD,Biodiesel (B20),Truck,Dual/Bi-Fueled
11094,35,3,349,"",25,3500 Chassis Cab,2014,"","","",NULL,"",NULL,"","",Auto,"",6.7L,6,6.7L I6 diesel,"","","","","","","","",Ram,http://www.ramtrucks.com,BD,Biodiesel (B20),Truck,Dual/Bi-Fueled
11206,11,5,349,"",9,CV,2014,"","",13.0,mpg,18.0,mpg,18.0,26.0,Auto,"",3.6L,6,3.6L V6,"","","","","","","","",Ram,http://www.ramtrucks.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
11269,41,1,353,"",27,iQ EV,2014,"","",138.0,mpge,105.0,mpge,"","",Auto,"",47,"",47 kW electric motor,"",12.0 kWh,"","","","","","",Scion,http://www.scion.com/,ELEC,Electric,Sedan/Wagon,Dedicated
11270,41,1,381,"",27,fortwo,2014,"","",122.0,mpge,93.0,mpge,"","",Auto,"",55,"",55 kW electric motor,"",17.6 kWh,"","","","","","",Smart,http://www.smartusa.com/,ELEC,Electric,Sedan/Wagon,Dedicated
11237,45,9,383,"",29,XV Crosstrek Hybrid,2014,"","","",NULL,"",NULL,"","",ECVT,"",2.0L,4,2.0L H4,"","","","","","","","",Subaru,http://www.subaru.com/,HYBR,Hybrid Electric,SUV,Hybrid Electric
11271,41,1,237,"",27,Model S,2014,"","",94.0,mpge,97.0,mpge,"","",Auto,"",300,"",300 kW electric motor,"",60 kWh,"","","","","","",Tesla,http://www.teslamotors.com/design/gallery-body.php,ELEC,Electric,Sedan/Wagon,Dedicated
11241,45,9,221,"",27,Avalon,2014,"","","",NULL,"",NULL,40.0,39.0,ECVT,"",2.5L,4,2.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11242,45,9,221,"",27,Camry,2014,"","","",NULL,"",NULL,43.0,39.0,ECVT,"",2.5L,4,2.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11243,45,9,221,"",29,Highlander,2014,"","","",NULL,"",NULL,"","",ECVT,"",3.5L,6,3.5L V6,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
11240,45,9,221,"",27,Prius,2014,"","","",NULL,"",NULL,51.0,48.0,ECVT,"",1.8L,4,1.8L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11239,45,9,221,"",27,Prius c,2014,"","","",NULL,"",NULL,"","",ECVT,"",1.5L,4,1.5L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11282,57,9,221,"",27,Prius Plug-in,2014,"","",95.0,mpge,95.0,mpge,51.0,49.0,ECVT,"",1.8L,"","1.8L I4, 38 kW electric motor","","","","","","","","",Toyota,http://www.toyota.com,PHEV,Plug-in Hybrid Electric,Sedan/Wagon,Hybrid Electric
11238,45,9,221,"",27,Prius v,2014,"","","",NULL,"",NULL,44.0,40.0,ECVT,"",1.8L,4,1.8L I4,"","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11272,41,1,221,"",29,RAV 4 EV,2014,"","",78.0,mpge,74.0,mpge,"","",Auto,"",115,"",115 kW electric motor,"",41.8 kWh,"","","","","","",Toyota,http://www.toyota.com,ELEC,Electric,SUV,Dedicated
11209,11,5,221,"",29,"Sequoia, 4WD",2014,"","",9.0,mpg,12.0,mpg,13.0,17.0,Auto,"",5.7L,8,5.7L V8,"","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
11208,11,5,221,"",25,"Tundra, 4WD",2014,"","",9.0,mpg,12.0,mpg,13.0,17.0,Auto,"",5.7L,8,5.7L V8,"","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
11245,45,9,347,"",27,Jetta Hybrid,2014,"","","",NULL,"",NULL,42.0,48.0,Auto,"",1.4L,4,1.4L I4,"","","","","","","","",Volkswagen,http://www.vw.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
11244,45,9,347,"",29,Touareg Hybrid,2014,"","","",NULL,"",NULL,20.0,24.0,Auto,SI,3.0L,6,3.0L V6,"","","","","","","","",Volkswagen,http://www.vw.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
10464,45,9,365,"",27,ILX,2013,"","","",mpg,"",mpg,39.0,38.0,ECVT,"",1.5 L,4,"","","","","","","","","",Acura,http://www.acura.com/,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10465,11,5,377,"",27,A4,2013,"","",14.0,mpg,20.0,mpg,20.0,29.0,Auto,"",2.0 L,4,"","","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10466,11,5,377,"",27,A5,2013,"","",14.0,mpg,20.0,mpg,20.0,29.0,Auto,"",2.0 L,4,"","","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10467,11,5,377,"",27,A5 Cabriolet,2013,"","",14.0,mpg,20.0,mpg,20.0,29.0,Auto,"",2.0 L,4,"","","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10469,11,5,377,"",27,Allroad Quattro,2013,"","",14.0,mpg,18.0,mpg,20.0,27.0,Auto,"",2.0 L,4,"","","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10468,11,5,377,"",29,Q5,2013,"","",14.0,mpg,19.0,mpg,20.0,28.0,Auto,"",2.0 L,4,"","","","","","","","","",Audi,http://progress.audiusa.com/,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10470,45,9,377,"",29,Q5 Hybrid,2013,"","","",mpg,"",mpg,24.0,30.0,Auto,"",2.0 L,4,"","","","","","","","","",Audi,http://progress.audiusa.com/,HYBR,Hybrid Electric,SUV,Hybrid Electric
10460,11,5,355,"",27,Continental Flying Spur,2013,"","",9.0,mpg,15.0,mpg,12.0,21.0,Auto,"",6.0 L,12,"","","","","","","","","",Bentley Motors,http://www.bentleymotors.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10461,11,5,355,"",27,Continental GT,2013,"","",8.0,mpg,14.0,mpg,12.0,19.0,Auto,"",6.0L,12,"","","","","","","","","",Bentley Motors,http://www.bentleymotors.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10462,11,5,355,"",27,Continental GTC,2013,"","",8.0,mpg,13.0,mpg,11.0,19.0,Auto,"",6.0 L,12,"","","","","","","","","",Bentley Motors,http://www.bentleymotors.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10463,11,5,355,"",27,Continental Super Sport,2013,"","",8.0,mpg,14.0,mpg,12.0,19.0,Auto,"",6.0 L,12,"","","","","","","","","",Bentley Motors,http://www.bentleymotors.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10471,45,9,211,"",27,ActiveHybrid 3,2013,"","","",mpg,"",mpg,25.0,33.0,Auto,"",3.0 L,6,"","","","","","","","","",BMW,www.bmwusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10472,45,9,211,"",27,ActiveHybrid 5,2013,"","","",mpg,"",mpg,23.0,30.0,Auto,"",3.0 L,6,"","","","","","","","","",BMW,www.bmwusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10473,45,9,211,"",27,ActiveHybrid 7,2013,"","","",mpg,"",mpg,22.0,30.0,Auto,"",3.0 L,6,"","","","","","","","","",BMW,www.bmwusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10602,11,5,235,"",27,LaCrosse,2013,"","",15.0,mpg,23.0,mpg,21.0,32.0,Auto,"",3.6L,6,"","","","","","","","","",Buick,http://www.buick.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10603,11,5,235,"",27,LaCrosse FWD / AWD,2013,"","",15.0,mpg,23.0,mpg,21.0,32.0,Auto,"",3.6L,6,"","","","","","","","","",Buick,http://www.buick.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
